Date Time Observed Predicted
01/04/2019,18:00,7.3469307203,2.9154956669
01/04/2019,19:00,1.756583957,7.0551439699
01/04/2019,20:00,0.2656112869,4.6475703912
01/04/2019,21:00,0.4644931543,18.509048537
01/04/2019,22:00,18.368314117,0.1263853053
01/04/2019,23:00,19.737458378,0.6458808654
01/05/2019,00:00,4.2852341979,2.1993433244
01/05/2019,01:00,0.268111366,9.8633815573
01/05/2019,02:00,5.2261050788,9.7344481298
01/05/2019,03:00,2.4554262207,8.6581380035
01/05/2019,04:00,7.0316264397,6.5199460672
01/05/2019,05:00,24.051080411,2.1530826636
01/05/2019,06:00,2.5654671346,2.4619263785
01/05/2019,07:00,4.7427959584,5.692040324
01/05/2019,08:00,0.9356981735,1.3639135046
01/05/2019,09:00,3.7444718996,7.669308751
01/05/2019,10:00,8.2181043589,0.6655439829
01/05/2019,11:00,13.644491975,7.7914042379
01/05/2019,12:00,1.967594499,7.845299049
01/05/2019,13:00,0.1517964104,4.2238391448
01/05/2019,14:00,1.5287410966,0.0215726529
01/05/2019,15:00,2.2727607794,0.778533967
01/05/2019,16:00,9.6247419349,2.5271263402
01/05/2019,17:00,9.7555025341,0.2255249636
01/05/2019,18:00,4.7005223115,1.6771840974
01/05/2019,19:00,0.2611769267,0.8520319218
01/05/2019,20:00,20.401811821,0.4857221918
01/05/2019,21:00,3.7101519194,6.8436173139
01/05/2019,22:00,5.2309177235,3.0379917163
01/05/2019,23:00,5.7750489314,5.5095342882
01/06/2019,00:00,2.410154905,1.736006029
01/06/2019,01:00,1.3147036361,1.8859766612
01/06/2019,02:00,1.8995408322,3.0769377145
01/06/2019,03:00,0.2952930321,3.9141074111
01/06/2019,04:00,2.3592442786,4.7888521299
01/06/2019,05:00,6.5182929694,5.4307855866
01/06/2019,06:00,7.8652287337,4.069550457
01/06/2019,07:00,2.7639340792,3.7579460771
01/06/2019,08:00,0.6640901047,9.1502302076
01/06/2019,09:00,1.8535270745,9.8333505436
01/06/2019,10:00,5.1147298413,6.6354742795
01/06/2019,11:00,0.221522116,1.8216347878
01/06/2019,12:00,4.0860314879,3.97139328
01/06/2019,13:00,16.198174632,0.731577054
01/06/2019,14:00,5.0673646833,3.3759606871
01/06/2019,15:00,8.5723684963,3.4800389049
01/06/2019,16:00,3.2683626868,0.4316697241
01/06/2019,17:00,7.2778389702,1.2440650473
01/06/2019,18:00,6.6690987418,6.345957941
01/06/2019,19:00,13.268404488,5.6214300197
01/06/2019,20:00,0.8674958257,4.7801030862
01/06/2019,21:00,3.1883464197,7.8902985396
01/06/2019,22:00,2.7133604961,3.3230453036
01/06/2019,23:00,1.905245964,1.6487148937
01/07/2019,00:00,6.583967793,0.2382674882
01/07/2019,01:00,1.341380241,0.0764060602
01/07/2019,02:00,4.4303196187,3.0285371861
01/07/2019,03:00,6.468404316,2.1710713192
01/07/2019,04:00,9.5994750298,7.1887877766
01/07/2019,05:00,3.650603148,14.268025079
01/07/2019,06:00,0.6150474474,4.0378712905
01/07/2019,07:00,0.2073979457,2.950667394
01/07/2019,08:00,6.1299599966,1.1132731433
01/07/2019,09:00,2.2587407348,4.9156636645
01/07/2019,10:00,1.1619445331,1.3619603657
01/07/2019,11:00,4.4341152652,4.6038936203
01/07/2019,12:00,6.19629615,7.3728702102
01/07/2019,13:00,7.278170823,0.900783523
01/07/2019,14:00,1.0610991678,4.9133871335
01/07/2019,15:00,4.7335898259,4.1895693039
01/07/2019,16:00,2.444486579,3.5441446258
01/07/2019,17:00,1.0723597127,2.1500717257
01/07/2019,18:00,1.6519337767,1.4718865774
01/07/2019,19:00,11.041542611,0.0807612154
01/07/2019,20:00,0.9377773375,0.8161195743
01/07/2019,21:00,19.380664376,11.038260174
01/07/2019,22:00,2.2509105311,0.2049193648
01/07/2019,23:00,0.4414599066,0.557010572
01/08/2019,00:00,1.2429642294,9.0964095684
01/08/2019,01:00,5.4231184863,1.7888753798
01/08/2019,02:00,0.4991829618,7.7056039227
01/08/2019,03:00,2.3929117928,2.8115825613
01/08/2019,04:00,5.1317960699,1.4061603353
01/08/2019,05:00,9.2245520046,3.0644388862
01/08/2019,06:00,4.3739317002,9.3731242444
01/08/2019,07:00,1.3691355928,2.4584188911
01/08/2019,08:00,5.4027732196,6.4161466512
01/08/2019,09:00,1.2841597985,4.6717971263
01/08/2019,10:00,0.3623368438,2.4794069854
01/08/2019,11:00,1.1707487359,2.3462000228
01/08/2019,12:00,15.724274299,3.9220197568
01/08/2019,13:00,0.9280374917,2.1413511128
01/08/2019,14:00,5.7340061613,1.3116502227
01/08/2019,15:00,1.7683885204,7.1570766138
01/08/2019,16:00,15.686097143,13.151624806
01/08/2019,17:00,1.4760724399,14.349765452
01/08/2019,18:00,5.271667234,2.2375151757
01/08/2019,19:00,1.5317054518,9.5125817475
01/08/2019,20:00,16.57912658,7.925744337
01/08/2019,21:00,16.029901912,3.1621268573
01/08/2019,22:00,0.7336618909,5.7235289547
01/08/2019,23:00,0.7182745865,1.6312911984
01/09/2019,00:00,2.4105821114,0.7468377018
01/09/2019,01:00,20.990558954,4.2124311225
01/09/2019,02:00,0.878410664,1.5507712416
01/09/2019,03:00,1.2202038983,2.1511566033
01/09/2019,04:00,0.3680867026,5.206962246
01/09/2019,05:00,6.3074150777,7.5822284988
01/09/2019,06:00,1.1903172885,4.0189559072
01/09/2019,07:00,3.3778701697,4.0272882263
01/09/2019,08:00,3.8816347745,5.8032396044
01/09/2019,09:00,0.8484323612,1.3842109483
01/09/2019,10:00,8.3217078307,8.0183277819
01/09/2019,11:00,0.4530979989,0.9569460168
01/09/2019,12:00,1.1102204698,3.5313990445
01/09/2019,13:00,2.0651826501,8.5035980319
01/09/2019,14:00,1.834020184,4.7155174407
01/09/2019,15:00,5.9793543471,2.9734809899
01/09/2019,16:00,1.7713703477,5.8588080112
01/09/2019,17:00,1.7781767928,2.4633292151
01/09/2019,18:00,6.8381767496,0.3664422875
01/09/2019,19:00,0.329144264,8.6361334154
01/09/2019,20:00,4.6669681892,10.70896135
01/09/2019,21:00,13.762892507,3.5889007081
01/09/2019,22:00,2.2893638817,2.2167881354
01/09/2019,23:00,2.6038650941,6.3153283873
01/10/2019,00:00,0.1016457606,0.3839509916
01/10/2019,01:00,2.0329467075,1.4204396369
01/10/2019,02:00,0.8756581926,11.3583468
01/10/2019,03:00,5.2071863148,2.3556360316
01/10/2019,04:00,10.429130652,0.1749626195
01/10/2019,05:00,4.1381576291,1.3100936756
01/10/2019,06:00,3.5194225846,6.4861947603
01/10/2019,07:00,5.8343212035,4.3771113161
01/10/2019,08:00,3.4418669587,2.8254945499
01/10/2019,09:00,2.6399554356,3.4702860247
01/10/2019,10:00,1.6220857483,5.5239817312
01/10/2019,11:00,3.3276043022,10.007685697
01/10/2019,12:00,0.6488871136,4.1513034328
01/10/2019,13:00,6.7255495142,2.122312097
01/10/2019,14:00,4.6650704459,10.881984321
01/10/2019,15:00,2.3350292967,5.521752153
01/10/2019,16:00,1.3516020177,7.4631841793
01/10/2019,17:00,5.4584335745,4.4365121364
01/10/2019,18:00,29.241803076,0.2470596847
01/10/2019,19:00,1.0175453514,1.8059936492
01/10/2019,20:00,0.0887399697,1.3391306937
01/10/2019,21:00,4.2409296483,2.4852613351
01/10/2019,22:00,16.49002406,3.7083542295
01/10/2019,23:00,1.2073113687,4.7304821608
01/11/2019,00:00,1.5317801358,0.9207341292
01/11/2019,01:00,1.9342424268,1.0436017518
01/11/2019,02:00,4.9854424523,9.0046222514
01/11/2019,03:00,0.5042398004,1.4375462369
01/11/2019,04:00,0.4293907053,1.2406733562
01/11/2019,05:00,0.2612373557,5.0085381079
01/11/2019,06:00,0.485066892,2.2007776644
01/11/2019,07:00,17.906330717,5.5672450509
01/11/2019,08:00,1.694736877,4.1114562947
01/11/2019,09:00,3.9570325546,2.5876067368
01/11/2019,10:00,1.5429863576,0.9257700364
01/11/2019,11:00,2.3868360314,2.7532264037
01/11/2019,12:00,1.4649825669,9.1841526311
01/11/2019,13:00,4.6049805124,0.0240085411
01/11/2019,14:00,2.7933980108,3.9455847539
01/11/2019,15:00,15.062917768,4.2103755838
01/11/2019,16:00,0.8689975124,6.3440176009
01/11/2019,17:00,6.4053496709,7.8974316217
01/11/2019,18:00,0.6656786772,3.8125394667
01/11/2019,19:00,10.059322923,6.1116024898
01/11/2019,20:00,2.0824127075,1.2128725795
01/11/2019,21:00,0.6696976279,2.1042795296
01/11/2019,22:00,13.89399798,11.126532121
01/11/2019,23:00,2.401583523,1.9003661692
01/12/2019,00:00,7.5590496616,3.1599272834
01/12/2019,01:00,4.5963062948,5.5649052242
01/12/2019,02:00,2.9466164994,4.0257403126
01/12/2019,03:00,2.21383357,0.9940901292
01/12/2019,04:00,8.5977561178,7.2427500526
01/12/2019,05:00,3.7310822022,4.5041161826
01/12/2019,06:00,4.0952321375,0.8810026492
01/12/2019,07:00,0.2344952919,4.8205169589
01/12/2019,08:00,1.664496795,2.7547160628
01/12/2019,09:00,13.102463332,1.9247361519
01/12/2019,10:00,5.738949278,6.3972007166
01/12/2019,11:00,1.0517321604,4.9705365755
01/12/2019,12:00,5.2324735112,2.1004509546
01/12/2019,13:00,2.1628310266,2.3195807904
01/12/2019,14:00,3.2494949638,1.3936482856
01/12/2019,15:00,3.0556212392,3.0656517783
01/12/2019,16:00,3.5529480485,7.9627622169
01/12/2019,17:00,22.452018801,3.5672321749
01/12/2019,18:00,3.7443282957,1.2868293137
01/12/2019,19:00,4.9756727423,0.1977710396
01/12/2019,20:00,1.9978167858,2.96218384
01/12/2019,21:00,6.165860608,0.4733985391
01/12/2019,22:00,9.916466439,7.8844770218
01/12/2019,23:00,7.1692998989,4.1025002294
01/13/2019,00:00,9.6839302722,4.9837178042
01/13/2019,01:00,5.3759922897,6.8808013524
01/13/2019,02:00,1.0084516218,0.4692585204
01/13/2019,03:00,17.348784593,0.8617862491
01/13/2019,04:00,3.7842623898,6.3883119749
01/13/2019,05:00,3.6691817606,4.9675373069
01/13/2019,06:00,4.6396415138,5.7959772311
01/13/2019,07:00,4.9493171537,0.4338940288
01/13/2019,08:00,5.0922752134,1.6712595962
01/13/2019,09:00,5.4996407737,2.9655847656
01/13/2019,10:00,0.0309139803,2.5141066688
01/13/2019,11:00,4.4678503264,2.2773863276
01/13/2019,12:00,3.7775174762,1.4872762916
01/13/2019,13:00,1.5060331439,1.4759807227
01/13/2019,14:00,0.103827942,5.7638608294
01/13/2019,15:00,4.6765284319,1.9364852339
01/13/2019,16:00,11.082077081,5.1778344071
01/13/2019,17:00,3.5884346644,1.507506048
01/13/2019,18:00,2.4800242785,6.0248234867
01/13/2019,19:00,0.099226781,3.6927718133
01/13/2019,20:00,4.2629278876,5.5235150976
01/13/2019,21:00,0.5930884113,6.8643401197
01/13/2019,22:00,14.133252174,5.4032099424
01/13/2019,23:00,4.5984146461,3.2373683785
01/14/2019,00:00,1.9210653611,5.6030786587
01/14/2019,01:00,10.733439983,12.482731347
01/14/2019,02:00,0.1960932918,3.5427985195
01/14/2019,03:00,1.3472244126,1.5137011247
01/14/2019,04:00,4.094578068,3.828378485
01/14/2019,05:00,0.0003736047,2.9045396938
01/14/2019,06:00,2.2445213214,5.8067422084
01/14/2019,07:00,1.8310911803,7.0187145653
01/14/2019,08:00,1.7014534149,3.1003355131
01/14/2019,09:00,0.6126895609,7.0085219054
01/14/2019,10:00,0.9071782014,5.148548886
01/14/2019,11:00,2.2005048327,0.8350738333
01/14/2019,12:00,1.6780382807,2.0821775297
01/14/2019,13:00,1.1712083738,7.8909536766
01/14/2019,14:00,0.4468012813,4.9446479711
01/14/2019,15:00,6.3967536887,5.4630811063
01/14/2019,16:00,0.2768102565,1.9236411625
01/14/2019,17:00,0.3579786118,5.1982773682
01/14/2019,18:00,5.3073763885,1.4800312835
01/14/2019,19:00,2.3468783828,4.7709319019
01/14/2019,20:00,0.9885434259,4.507867995
01/14/2019,21:00,2.2866716781,0.1561232993
01/14/2019,22:00,1.373199899,3.3233990843
01/14/2019,23:00,2.7311634271,0.2467808192
01/15/2019,00:00,0.5053369582,4.9956121057
01/15/2019,01:00,10.040712315,1.5262096739
01/15/2019,02:00,3.9432678746,5.2541476086
01/15/2019,03:00,7.9789827766,1.5071869339
01/15/2019,04:00,3.2611929406,11.829120711
01/15/2019,05:00,1.5526265687,0.9436039332
01/15/2019,06:00,5.7093382449,4.5751655539
01/15/2019,07:00,12.578015583,0.8096169951
01/15/2019,08:00,10.644621811,3.6774562398
01/15/2019,09:00,7.2302137364,3.9700912147
01/15/2019,10:00,0.4358344414,4.6959957038
01/15/2019,11:00,2.0336772333,8.9440337138
01/15/2019,12:00,0.2307214234,2.8007024333
01/15/2019,13:00,5.8979177094,10.525103359
01/15/2019,14:00,0.4187319807,1.2660140054
01/15/2019,15:00,16.455764888,0.5176200606
01/15/2019,16:00,0.5907937579,3.8421985504
01/15/2019,17:00,3.4001541885,1.4558244071
01/15/2019,18:00,2.9681909653,2.4514838144
01/15/2019,19:00,5.3058171455,3.0464175085
01/15/2019,20:00,12.990112815,3.4816713077
01/15/2019,21:00,4.6367785873,3.6816098198
01/15/2019,22:00,8.4340524313,0.3137512178
01/15/2019,23:00,2.286616692,0.4657483052
01/16/2019,00:00,5.3921623839,1.5427925523
01/16/2019,01:00,7.3577092913,2.0976051253
01/16/2019,02:00,0.4485981468,6.0984495167
01/16/2019,03:00,9.8229743984,3.4297905725
01/16/2019,04:00,2.1035119131,2.2626696511
01/16/2019,05:00,0.0799432454,0.2315682602
01/16/2019,06:00,0.0357262115,4.7736077992
01/16/2019,07:00,1.4415361685,4.4860688835
01/16/2019,08:00,2.619073885,6.5640217899
01/16/2019,09:00,26.886586399,4.6883143681
01/16/2019,10:00,2.6236981495,0.6540773302
01/16/2019,11:00,6.4019240491,12.161103912
01/16/2019,12:00,0.7796119583,6.7919422234
01/16/2019,13:00,14.855302771,1.5739823279
01/16/2019,14:00,4.0851144515,0.5025309501
01/16/2019,15:00,1.5865684953,6.6950358834
01/16/2019,16:00,2.7315324202,0.3634575574
01/16/2019,17:00,14.119278233,7.8832232289
01/16/2019,18:00,2.9342736898,1.7259598404
01/16/2019,19:00,5.1407786104,8.6645178671
01/16/2019,20:00,0.5993512682,3.872730038
01/16/2019,21:00,1.9782177678,0.8036710499
01/16/2019,22:00,0.0456046443,3.463759899
01/16/2019,23:00,3.9889251642,2.8126367809
01/17/2019,00:00,1.1852363724,1.9837330989
01/17/2019,01:00,12.089641503,10.82460778
01/17/2019,02:00,9.6007930686,8.710052928
01/17/2019,03:00,6.3482812288,3.8322632976
01/17/2019,04:00,2.9139655922,2.0431833671
01/17/2019,05:00,3.258634395,11.017428015
01/17/2019,06:00,5.0108064181,2.6008805836
01/17/2019,07:00,13.864918051,6.4742458158
01/17/2019,08:00,9.6138599251,7.7826357455
01/17/2019,09:00,7.470856421,8.4131028617
01/17/2019,10:00,4.5892335003,4.0203401771
01/17/2019,11:00,4.0779186873,1.9401231863
01/17/2019,12:00,17.702053123,1.9706237799
01/17/2019,13:00,2.0982338221,0.3179152536
01/17/2019,14:00,6.5667325738,9.3905166775
01/17/2019,15:00,2.8181275868,2.1088261267
01/17/2019,16:00,4.7717929257,15.77625485
01/17/2019,17:00,0.448424687,4.8543315855
01/17/2019,18:00,2.6410656925,6.1563948494
01/17/2019,19:00,0.9735579219,1.6443211036
01/17/2019,20:00,2.0253171382,3.0106533847
01/17/2019,21:00,3.9016852107,5.2057947106
01/17/2019,22:00,1.1393572213,4.1324433154
01/17/2019,23:00,3.6475561461,0.6085514508
01/18/2019,00:00,3.3181421942,8.7237652901
01/18/2019,01:00,0.7297437318,2.3054846999
01/18/2019,02:00,1.6271716025,7.1629290489
01/18/2019,03:00,0.0677671456,6.4401932844
01/18/2019,04:00,2.9236998457,2.0452210566
01/18/2019,05:00,3.2379745807,9.1187524364
01/18/2019,06:00,1.9218099357,0.4227233227
01/18/2019,07:00,11.404607802,6.6400219062
01/18/2019,08:00,1.1971512923,4.4989415465
01/18/2019,09:00,0.1123413485,3.4514401322
01/18/2019,10:00,0.760723807,0.8585158826
01/18/2019,11:00,8.4562218595,7.7425076415
01/18/2019,12:00,10.666988319,1.2871189801
01/18/2019,13:00,7.3374894397,8.3250644034
01/18/2019,14:00,3.3444605185,2.0309299573
01/18/2019,15:00,1.3631225332,0.9538155234
01/18/2019,16:00,0.0298311372,0.5049348749
01/18/2019,17:00,4.9366316567,5.5681229633
01/18/2019,18:00,29.041609849,1.4057046239
01/18/2019,19:00,0.5328549089,2.1034172079
01/18/2019,20:00,2.0065392641,3.0530167484
01/18/2019,21:00,5.6555493437,1.1154015184
01/18/2019,22:00,0.5947841523,3.4943271316
01/18/2019,23:00,1.0644464882,1.1970369824
01/19/2019,00:00,12.819924861,7.8569174465
01/19/2019,01:00,6.3778236433,13.095117915
01/19/2019,02:00,20.533082285,2.6041406391
01/19/2019,03:00,1.6135830321,1.628117867
01/19/2019,04:00,1.0530173265,4.141759247
01/19/2019,05:00,4.0342958846,5.4049214132
01/19/2019,06:00,0.4733867917,0.0760037511
01/19/2019,07:00,1.2608744532,1.0271593287
01/19/2019,08:00,15.027122339,1.2959265111
01/19/2019,09:00,11.909548223,0.6053808188
01/19/2019,10:00,1.0737006948,1.3019087895
01/19/2019,11:00,9.6321532053,1.288958555
01/19/2019,12:00,1.2251488398,4.6654065481
01/19/2019,13:00,2.2234531605,3.2180797401
01/19/2019,14:00,6.3589254001,0.031134468
01/19/2019,15:00,8.2803766689,2.2671301225
01/19/2019,16:00,8.5710810611,7.7990322307
01/19/2019,17:00,8.4038927339,2.8145992405
01/19/2019,18:00,0.2255952305,7.9733640778
01/19/2019,19:00,6.3242527693,5.1744679441
01/19/2019,20:00,2.4735950387,0.45149254
01/19/2019,21:00,5.3495633827,0.4564235205
01/19/2019,22:00,1.3448627908,4.7662583509
01/19/2019,23:00,1.3419853568,3.8297268564
01/20/2019,00:00,1.2580737215,6.1006030298
01/20/2019,01:00,1.7748276138,0.3139089495
01/20/2019,02:00,12.357570075,6.228473153
01/20/2019,03:00,1.6205230999,1.9223299857
01/20/2019,04:00,3.7099209528,1.5245894842
01/20/2019,05:00,4.4551808883,4.3334348487
01/20/2019,06:00,9.6880264804,4.9264720629
01/20/2019,07:00,0.4665460545,0.4968420964
01/20/2019,08:00,1.8002687772,1.5134128033
01/20/2019,09:00,2.2167279361,2.7747662834
01/20/2019,10:00,0.6923502057,6.9117570882
01/20/2019,11:00,8.2747388308,3.9608361988
01/20/2019,12:00,8.0634061247,0.1643341946
01/20/2019,13:00,11.581020493,6.2554120362
01/20/2019,14:00,0.0118645902,9.2702938959
01/20/2019,15:00,2.333662877,6.5483223335
01/20/2019,16:00,3.4226444079,0.7713766031
01/20/2019,17:00,10.265439432,8.2936815357
01/20/2019,18:00,5.0865730907,0.6236014458
01/20/2019,19:00,14.370460875,9.7073066839
01/20/2019,20:00,2.0405562199,2.0688273785
01/20/2019,21:00,1.2838485157,0.9794252386
01/20/2019,22:00,0.1075384283,9.4238981809
01/20/2019,23:00,0.2270223725,6.249881788
01/21/2019,00:00,13.130304941,1.1968069729
01/21/2019,01:00,0.3545676686,1.5762339764
01/21/2019,02:00,3.7111739172,0.3518605328
01/21/2019,03:00,9.6399514353,1.7745730952
01/21/2019,04:00,7.5586800465,5.8639849088
01/21/2019,05:00,0.8891156761,0.5510663388
01/21/2019,06:00,2.7873617748,0.1662478769
01/21/2019,07:00,2.143029377,5.3346892161
01/21/2019,08:00,6.5953080361,3.3721026254
01/21/2019,09:00,9.2594971671,1.6137969117
01/21/2019,10:00,1.5086217265,8.9647889155
01/21/2019,11:00,7.3666518535,8.0221740481
01/21/2019,12:00,2.3085492887,3.8749593207
01/21/2019,13:00,0.9347892421,0.7284380424
01/21/2019,14:00,2.8417892807,4.5739743634
01/21/2019,15:00,2.6269346,5.3372205353
01/21/2019,16:00,8.5371567435,0.9253466175
01/21/2019,17:00,0.0573443086,3.6437684466
01/21/2019,18:00,2.6449791798,5.1024076717
01/21/2019,19:00,5.4450477349,2.5388116906
01/21/2019,20:00,0.2907760305,5.484863123
01/21/2019,21:00,1.0897284673,9.9051189616
01/21/2019,22:00,4.9163256404,0.8593643387
01/21/2019,23:00,1.6609027875,9.5698571712
01/22/2019,00:00,13.16996283,3.454255261
01/22/2019,01:00,3.9267631553,0.2974478737
01/22/2019,02:00,4.4319637729,3.7123127136
01/22/2019,03:00,16.772244929,11.694756411
01/22/2019,04:00,8.7864049336,1.2711412414
01/22/2019,05:00,1.9912520359,0.4263843373
01/22/2019,06:00,1.7365045956,5.7058082112
01/22/2019,07:00,4.824465977,4.7123462702
01/22/2019,08:00,1.0876088184,4.116029702
01/22/2019,09:00,7.0326785883,0.109073725
01/22/2019,10:00,4.4173798773,7.5521051692
01/22/2019,11:00,0.8432740227,0.8853717002
01/22/2019,12:00,11.017499105,8.4498818083
01/22/2019,13:00,1.0278750014,5.9442861699
01/22/2019,14:00,0.6129267483,0.5355044805
01/22/2019,15:00,13.39089812,5.8356302989
01/22/2019,16:00,4.9883892409,0.7472827757
01/22/2019,17:00,3.39139466,4.5930643824
01/22/2019,18:00,3.1791169593,1.8937004566
01/22/2019,19:00,11.307794833,4.4756608763
01/22/2019,20:00,0.2784671804,0.8266346976
01/22/2019,21:00,8.8976274728,1.3407847927
01/22/2019,22:00,10.546638701,5.5319949764
01/22/2019,23:00,16.653457695,7.2531449512
01/23/2019,00:00,2.04529106,3.8391372289
01/23/2019,01:00,0.6266413347,3.6196487903
01/23/2019,02:00,0.8209916325,1.3317684374
01/23/2019,03:00,1.3488813637,5.8709172492
01/23/2019,04:00,1.5130895245,3.8587697948
01/23/2019,05:00,7.6453531342,3.7738364896
01/23/2019,06:00,1.3221628674,1.296817514
01/23/2019,07:00,1.1866977749,8.7433445846
01/23/2019,08:00,10.106344647,1.6284139602
01/23/2019,09:00,5.1841740236,3.7096044498
01/23/2019,10:00,9.8653558032,2.0495247395
01/23/2019,11:00,13.349116054,0.6443631066
01/23/2019,12:00,3.2908810373,3.4818429454
01/23/2019,13:00,0.5398327059,4.319059883
01/23/2019,14:00,0.1054951753,5.398979693
01/23/2019,15:00,9.1407853538,1.6852131343
01/23/2019,16:00,5.8753602719,1.0126000098
01/23/2019,17:00,11.317037371,3.9921460752
01/23/2019,18:00,0.9299906228,5.6823253516
01/23/2019,19:00,10.823749955,2.6670615619
01/23/2019,20:00,2.7999295683,11.904447826
01/23/2019,21:00,6.6922133184,10.246994292
01/23/2019,22:00,9.0477811057,3.9089917749
01/23/2019,23:00,5.4776574627,7.0058141123
01/24/2019,00:00,0.5853336634,4.8007765973
01/24/2019,01:00,0.7386058806,5.6997957078
01/24/2019,02:00,1.6722270771,1.1197271861
01/24/2019,03:00,1.0444439805,1.7950990607
01/24/2019,04:00,5.5731384973,11.162974592
01/24/2019,05:00,2.6475369127,4.7020956827
01/24/2019,06:00,0.4369293408,0.8898167984
01/24/2019,07:00,5.156681279,5.1231047818
01/24/2019,08:00,1.7751447654,10.069164711
01/24/2019,09:00,21.546657092,0.913588786
01/24/2019,10:00,0.6803365297,1.9516618777
01/24/2019,11:00,12.917765743,7.7179960347
01/24/2019,12:00,4.3675518039,7.4585731999
01/24/2019,13:00,2.3120324033,6.9783780167
01/24/2019,14:00,1.0577658372,4.184397834
